name,address,city,state,zip,is_primary,note,source_name,source_url
CKP INSURANCE LLC,"21845 Powerline Rd, Suite 205",Boca Raton,FL,33433,true,"Source: https://completemarkets.com/KevinRader4/ | Donor Kevin Rader (former FL state senator) is a named principal/agent of CKP Insurance, LLC in Boca Raton FL - matches his Miami Beach residence and insurance occupation. Address confirmed by insurance-directory listing and ZoomInfo. | Independently verified (CKP Insurance's live website, BBB, and Yelp all list 21845 Powerline Rd, Suite 205, Boca Raton, FL 33433 as its main office. Brown & Brown acquired CK) | Researched by agent sweep 2026-07-30, adjudicated by hand",completemarkets.com,https://completemarkets.com/KevinRader4/
LEHMAN BROTHERS,745 Seventh Avenue,New York,NY,10019,true,"Source: https://en.wikipedia.org/wiki/745_Seventh_Avenue | Ronald Gallatin is a retired Lehman Brothers executive; retiree in Boca Raton with a NYC former employer is normal. Wikipedia and contemporaneous news (UPI 2001) confirm Lehman bought and occupied 745 Seventh Avenue as its headquarters until the 2008 | Independently verified (745 Seventh Avenue was Lehman Brothers' global headquarters from 2002 until its 2008 collapse; the firm is defunct (building now houses Barclays). For) | Researched by agent sweep 2026-07-30, adjudicated by hand",en.wikipedia.org,https://en.wikipedia.org/wiki/745_Seventh_Avenue
DEKALB COUNTY,1300 Commerce Drive,Decatur,GA,30030,true,"Source: https://www.dekalbcountyga.gov/contact-us | Donor lives in Atlanta, much of which lies within DeKalb County GA - the county government is the obvious employer for a retired county worker. Official county site and directories confirm the Maloof government center at 1300 Commerce Drive, Decatur  | Independently verified (DeKalb County, GA's official contact page lists its main government building at 1300 Commerce Drive, Decatur, GA 30030, which houses the county's cent) | Researched by agent sweep 2026-07-30, adjudicated by hand",dekalbcountyga.gov,https://www.dekalbcountyga.gov/contact-us
MERRIN INVESTORS,2547 Maple Ave,Cortlandt Manor,NY,10567,true,SEC filing names this principal business office and Seth Merrin as managing member; manually verified 2026-08-03.,ir.immuneering.com,https://ir.immuneering.com/static-files/5ea0e92a-71c9-4e74-91c1-378a856a0f44
KRAMER DIRECT,"100 N Central Expressway, Suite 300",Richardson,TX,75080,true,"Source: https://www.visualvisitor.com/companies/2508684/kramer-direct | Allyn Kramer is the founder of Kramer Direct (insurance/financial lead-generation, since 1985) - matches the Dallas-area donor exactly. Directory listing confirms HQ at 100 North Central Expressway, Richardson TX. | Independently verified (BBB and CB Insights list Kramer Direct at 100 N Central Expressway, Suite 300, Richardson, TX 75080. The firm was founded in 1985 by the donor himself) | Researched by agent sweep 2026-07-30, adjudicated by hand",visualvisitor.com,https://www.visualvisitor.com/companies/2508684/kramer-direct
WEINSTEIN MORTUARY,640 Farmington Avenue,Hartford,CT,06105,true,"Source: https://www.legacy.com/funeral-homes/connecticut/hartford/weinstein-mortuary/fh-4131 | Weinstein Mortuary is a Jewish funeral home serving Greater Hartford for 80+ years; donor Morton Weinstein shares the family name and is retired in Miami Beach - a classic retiree relocation, not evidence against the CT address. Address confirmed by  | Independently verified (The mortuary's own website and multiple directories confirm 640 Farmington Avenue, Hartford, CT 06105 as its sole location; it is a longtime family-na) | Researched by agent sweep 2026-07-30, adjudicated by hand",legacy.com,https://www.legacy.com/funeral-homes/connecticut/hartford/weinstein-mortuary/fh-4131
ASK LLP,"444 Cedar St, Suite 1700",Saint Paul,MN,55101,true,"Source: https://gomarketing.com/in-the-news/ask-financial-llp-neiger-llp-merge-bankruptcy-and-corporate-law-practices-to-form-ask-llp/ | Donor Gregory Abrams' LinkedIn ties him to 'A.S.K Financial, specializing in the analysis, collection, and investment in bankruptcy-related debt' - the same national bankruptcy avoidance-action firm A.S.K. Financial LLP, based in Saint Paul MN, which | Address carried from the A.S.K. FINANCIAL variant it absorbs | Researched by agent sweep 2026-07-30, adjudicated by hand",gomarketing.com,https://gomarketing.com/in-the-news/ask-financial-llp-neiger-llp-merge-bankruptcy-and-corporate-law-practices-to-form-ask-llp/
INTEGRATED SPECIALTY COVERAGES,"1811 Aston Ave, Suite 200",Carlsbad,CA,92008,true,"Source: https://opengovwa.com/corporation/604512296 | Matthew Grossberg founded ISC in 2017 and is its CEO (BusinessWire KKR-acquisition release; ZoomInfo). WA state corporate registration, D&B, and ZoomInfo all list HQ as 1811 Aston Ave, Suite 200, Carlsbad CA 92008. Donor is in NY but the company HQ i | Independently verified (D&B and ZoomInfo confirm ISC's headquarters at 1811 Aston Ave, Ste 200, Carlsbad, CA 92008 (the original opengovwa source was a WA registration record) | Researched by agent sweep 2026-07-30, adjudicated by hand",opengovwa.com,https://opengovwa.com/corporation/604512296
HEADHAUL CAPITAL PARTNERS,"500 West Putnam Avenue, Suite 400",Greenwich,CT,06830,true,"Source: https://headhaulcapital.com/contacts/ | Headhaul Capital Partners is a private-equity firm (transportation/logistics focus); its own website's contact page lists 500 West Putnam Avenue, Suite 400, Greenwich CT 06830. Donor is a retiree in Mamaroneck NY - the NY-metro/Greenwich geography fi | Independently verified (The firm's own contacts page and D&B list Headhaul Capital Partners LLC at 500 West Putnam Avenue, Suite 400, Greenwich, CT 06830; it is the private e) | Researched by agent sweep 2026-07-30, adjudicated by hand",headhaulcapital.com,https://headhaulcapital.com/contacts/
CAMINO MEDICAL GROUP,701 E El Camino Real,Mountain View,CA,94040,true,"Source: https://www.yelp.com/biz/palo-alto-medical-foundation-mountain-view | Camino Medical Group was a ~130-physician multispecialty group in Sunnyvale/Mountain View/Santa Clara that merged into the Palo Alto Medical Foundation effective Jan 1, 2008 (PAMF history; Los Altos Town Crier). Its flagship campus - now PAMF's Mount | Independently verified (701 E El Camino Real, Mountain View was Camino Medical Group's main campus; the group merged into Palo Alto Medical Foundation (Sutter Health) and the) | Researched by agent sweep 2026-07-30, adjudicated by hand",yelp.com,https://www.yelp.com/biz/palo-alto-medical-foundation-mountain-view
FIRST ALLIANCE MORTGAGE COMPANY,17305 Von Karman Avenue,Irvine,CA,92614,true,"Source: https://www.sec.gov/Archives/edgar/data/1029321/0001019687-97-000028.txt | Donor Brian Chisick founded and ran First Alliance Mortgage Company (FTC predatory-lending case names him as chairman/CEO/president). SEC filings for First Alliance Corp list HQ at 17305 Von Karman Avenue, Irvine CA 92614. | Independently verified (Right company: donor Brian Chisick founded and led First Alliance Mortgage Company. SEC filings and the FTC predatory-lending case both place its corp) | Researched by agent sweep 2026-07-30, adjudicated by hand",sec.gov,https://www.sec.gov/Archives/edgar/data/1029321/0001019687-97-000028.txt
SPARKS GROUP,50 Church Street,Cambridge,MA,02138,true,"Source: https://www.zoominfo.com/c/sparks-group/1308623708 | Donor Alex Sagan (Cambridge MA, Harvard PhD) is President of this Sparks Group per LinkedIn/RocketReach/Datanyze; BBB profiles the firm in Cambridge MA and ZoomInfo/CMac list 50 Church St, Cambridge 02138 (617-497-7600). | Independently verified (Right company, not the Rockville MD staffing firm of the same name: donor Alex Sagan is the president/owner of this small Cambridge consultancy, and Y) | Researched by agent sweep 2026-07-30, adjudicated by hand",zoominfo.com,https://www.zoominfo.com/c/sparks-group/1308623708
OHIO SAVING BANK,1801 East 9th Street,Cleveland,OH,44114,true,"Source: https://case.edu/ech/articles/o/ohio-savings-bank | Encyclopedia of Cleveland History: Leo Goldberg bought control in 1961; his son Robert Goldberg (the donor) became president. The bank moved its main office to 1801 East Ninth Street (Ohio Savings Plaza) in 1977. Donor retired in Lyndhurst OH, a Clev | Independently verified (1801 East 9th St is Ohio Savings Plaza, built as and serving as Ohio Savings Bank's headquarters from 1977. The bank was closed in December 2009 and f) | Researched by agent sweep 2026-07-30, adjudicated by hand",case.edu,https://case.edu/ech/articles/o/ohio-savings-bank
SPECTRUM DIVERSIFIED,675 Mondial Parkway,Streetsboro,OH,44241,true,"Source: https://panjiva.com/Spectrum-Diversified-Designs-Inc/24224508 | Donor Sheldon Goodman is founder, chairman and CEO of Spectrum Diversified Designs (ZoomInfo, LinkedIn, Aspire Dealmakers bio; design patents in his name). Panjiva trade records and the BBB profile place the company at 675 Mondial Parkway, Streetsbor | Independently verified (Spectrum Diversified Designs' headquarters is 675 Mondial Parkway, Streetsboro OH 44241 per BBB, ZoomInfo, Panjiva, and OSHA records, with listings cu) | Researched by agent sweep 2026-07-30, adjudicated by hand",panjiva.com,https://panjiva.com/Spectrum-Diversified-Designs-Inc/24224508
HEALTHCOR MANAGEMENT,"152 West 57th Street, 43rd Floor",New York,NY,10019,true,"Source: https://adviserinfo.sec.gov/firm/summary/159101 | Donor Arthur Cohen co-founded HealthCor Management, L.P. in 2005 and is Partner/co-CEO (Bloomberg profile, SEC filings). SEC adviser records and 13D/G filings consistently list 152 W 57th Street (Carnegie Hall Tower), 43rd Floor, New York NY 10019. | Independently verified (Right company: donor Arthur Cohen is co-founder and co-CEO of HealthCor Management L.P. (a CT resident, consistent with Westport). The firm's own offi) | Researched by agent sweep 2026-07-30, adjudicated by hand",adviserinfo.sec.gov,https://adviserinfo.sec.gov/firm/summary/159101
QUADRANT CAPITAL ADVISORS INC,"499 Park Avenue, 24th Floor",New York,NY,10022,true,"Source: https://opengovny.com/corporation/2876424 | NY corporate registry record and LEI record (5493006IJB3Q3XCNXF22) both list Quadrant Capital Advisors, Inc. at 499 Park Avenue, 24th Floor, New York NY 10022; Yelp/Manta/D&B agree. Donor Thomas Brener is a NY investment manager - matches the firm's  | Independently verified (Exact-name match with the New York private-equity/family-office firm at 499 Park Avenue, 24th Floor, NY 10022, confirmed by its LEI record, NY corpora) | Researched by agent sweep 2026-07-30, adjudicated by hand",opengovny.com,https://opengovny.com/corporation/2876424
BRYN PHARMA,7101 Millstone Ridge Court,Raleigh,NC,27614,true,"Source: https://opencorporates.com/companies/us_nc/1753361 | NC corporate registry (via OpenCorporates), NC Biotech Center directory, and SEC EDGAR filer records all list Bryn Pharma LLC at 7101 Millstone Ridge Court, Raleigh NC 27614. | Independently verified (SEC EDGAR filings (CIK 1746919), the NC Biotech Center directory, and business registries all give 7101 Millstone Ridge Ct, Raleigh NC 27614 as Bryn P) | Researched by agent sweep 2026-07-30, adjudicated by hand",opencorporates.com,https://opencorporates.com/companies/us_nc/1753361
SHELL,150 N. Dairy Ashford Road,Houston,TX,77079,true,"Source: https://opengovco.com/business/19871012066 | Corporate registry record and D&B both list Shell USA, Inc. at 150 N. Dairy Ashford, Houston TX 77079 (Shell's US headquarters campus). | Independently verified (150 N. Dairy Ashford Rd, Houston TX 77079 is Shell USA's headquarters (the Woodcreek campus in Houston's Energy Corridor), confirmed by Shell USA's ow) | Researched by agent sweep 2026-07-30, adjudicated by hand",opengovco.com,https://opengovco.com/business/19871012066
CRACKER BARREL,305 Hartmann Drive,Lebanon,TN,37087,true,"Source: https://www.sec.gov/Archives/edgar/data/1067294/000110465924107274/tm2425138d2_ars.pdf | SEC annual-report filings list Cracker Barrel Old Country Store, Inc. HQ at 305 Hartmann Drive, Lebanon TN. Donor Lawrence Hyatt was the company's SVP/CFO until June 2016 (SEC 8-K) and lives in Franklin TN, in the Nashville metro - a retired-executiv | Independently verified (305 Hartmann Drive, Lebanon TN is Cracker Barrel Old Country Store's corporate headquarters (annual report, maps, and corporate directories agree). Ri) | Researched by agent sweep 2026-07-30, adjudicated by hand",sec.gov,https://www.sec.gov/Archives/edgar/data/1067294/000110465924107274/tm2425138d2_ars.pdf
E78 PARTNERS,"2211 York Rd, Suite 200",Oak Brook,IL,60523,true,"Source: https://www.cbinsights.com/company/e78-partners | Seamless.AI staff directory, Facebook business page, and BBB all list E78 Partners in Oak Brook IL; CB Insights and Cience give 2211 York Rd Ste 200, Oak Brook IL 60523. Firm founded 2016, national finance/tech advisory serving PE sponsors. | Independently verified (E78 Partners' own headquarters is 2211 York Rd, Suite 200, Oak Brook, IL 60523, corroborated by BBB, Facebook, and multiple business directories; it i) | Researched by agent sweep 2026-07-30, adjudicated by hand",cbinsights.com,https://www.cbinsights.com/company/e78-partners
TREMONT PARTNERS,"639 E Ocean Ave, Suite 309",Boynton Beach,FL,33435,true,"Source: https://www.corporationwiki.com/Florida/Palm-Beach/tremont-partners-llc-3783481.aspx/ | LinkedIn shows donor Kenneth Slater at Tremont Partners; slaterfamilyholdings.com and Wilson Center bio describe Slater Family Holdings' two management offices: Tremont Partners (Palm Beach FL) and Tremont Asset Management (Boston MA). Florida regist | Researcher's answer was refuted and corrected by the verifier: Right company — Tremont Partners is the Florida management office of Slater Family Holdings and Kenneth Z. Slater is its CEO/manager — but 11 Sloans Curve Dr is a residential ocean | Corrected source: https://www.floridabar.org/directories/find-mbr/profile/?num=345431 | Researched by agent sweep 2026-07-30, adjudicated by hand",floridabar.org,https://www.floridabar.org/directories/find-mbr/profile/?num=345431
MAZIE SLATER KATZ & FREEMAN,"103 Eisenhower Parkway, 2nd Floor",Roseland,NJ,07068,true,"Source: https://www.mazieslater.com/contact/ | Official firm contact page; identical address on Yelp, Martindale, FindLaw, Super Lawyers, BBB. Donor David Mazie is the founding/name partner of this Roseland NJ plaintiffs' firm - matches donor city exactly. | Independently verified (The firm's own contact page and independent listings (Yelp updated May 2026, BBB, SuperLawyers) all give 103 Eisenhower Parkway, 2nd Floor, Roseland, ) | Researched by agent sweep 2026-07-30, adjudicated by hand",mazieslater.com,https://www.mazieslater.com/contact/
WEISS ASSET MANAGEMENT,"222 Berkeley Street, 16th Floor",Boston,MA,02116,true,"Source: https://www.weissasset.com/contact/ | Official contact page: 222 Berkeley St, 16th Fl, Boston MA 02116. Donor Andrew Weiss is the founder/CEO (Wikipedia, D&B, Bloomberg all confirm Boston HQ). Matches donor's Boston base. | Independently verified (Weiss Asset Management LP's current office is 222 Berkeley St, Floor 16, Boston, MA 02116 per its own contact page and D&B/directory listings. Donor A) | Researched by agent sweep 2026-07-30, adjudicated by hand",weissasset.com,https://www.weissasset.com/contact/
